ts,temp_c,rh_pct,tvoc_ppb,eco2_ppm,dust_ugm3,device_id
2025-11-25 09:25:00+07:00,25.35,62.12,790,948,0,esp32-01
2025-11-25 09:26:00+07:00,25.36,62.28,790,948,0,esp32-01
2025-11-25 09:27:00+07:00,25.37,62.35,806,952,0,esp32-01
2025-11-25 09:28:00+07:00,25.37,62.27,806,952,0,esp32-01
2025-11-25 09:29:00+07:00,25.38,62.03,803,951,0,esp32-01
2025-11-25 09:30:00+07:00,25.3875,62.18,807.5,952.25,0,esp32-01
2025-11-25 09:31:00+07:00,25.395,62.33,812,953.5,0,esp32-01
2025-11-25 09:32:00+07:00,25.4025,62.13,817.5,955.25,0,esp32-01
2025-11-25 09:33:00+07:00,25.41,61.93,823,957,0,esp32-01
2025-11-25 09:34:00+07:00,25.42,62.24,824,957,0,esp32-01
2025-11-25 09:35:00+07:00,25.42,62.29,832,959,0,esp32-01
2025-11-25 09:36:00+07:00,25.43,62.32,843,962,0,esp32-01
2025-11-25 09:37:00+07:00,25.44,62.55,877,970,0,esp32-01
2025-11-25 09:38:00+07:00,25.45,62.15,897,975,0,esp32-01
2025-11-25 09:39:00+07:00,25.45,62.35,922,981,0,esp32-01
2025-11-25 09:40:00+07:00,25.46,62.5,945,987,0,esp32-01
2025-11-25 09:41:00+07:00,25.47,62.35,955,989,0,esp32-01
2025-11-25 09:42:00+07:00,25.48,62.58,983,996,0,esp32-01
2025-11-25 09:43:00+07:00,25.49,62.45,997,1000,0,esp32-01
2025-11-25 09:44:00+07:00,25.5,62.42,1012,1004,0,esp32-01
2025-11-25 09:45:00+07:00,25.5,62.32,1020,1006,0,esp32-01
2025-11-25 09:46:00+07:00,25.51,62.27,1018,1006,0,esp32-01
2025-11-25 09:47:00+07:00,25.52,61.95,980,996,0,esp32-01
2025-11-25 09:48:00+07:00,25.53,61.97,974,995,0,esp32-01
2025-11-25 09:49:00+07:00,25.54,62.09,949,988,0,esp32-01
2025-11-25 09:50:00+07:00,25.5475,61.87,1025,1001.25,0,esp32-01
2025-11-25 09:51:00+07:00,25.555,61.65,1101,1014.5,0,esp32-01
2025-11-25 09:52:00+07:00,25.5725,61.67,1493.5,1085.75,0,esp32-01
2025-11-25 09:53:00+07:00,25.59,61.69,1886,1157,0,esp32-01
2025-11-25 09:54:00+07:00,25.6,61.35,2165,1209,0,esp32-01
2025-11-25 09:55:00+07:00,25.62,61.37,2453,1263,0,esp32-01
2025-11-25 09:56:00+07:00,25.6275,61.3475,2678.25,1305,0,esp32-01
2025-11-25 09:57:00+07:00,25.635,61.325,2903.5,1347,0,esp32-01
2025-11-25 09:58:00+07:00,25.66,61.34,3337,1429,0,esp32-01
2025-11-25 09:59:00+07:00,25.67,61.19,3611,1482,0,esp32-01
2025-11-25 10:00:00+07:00,25.68,61.2,3884,1534,0,esp32-01
2025-11-25 10:01:00+07:00,25.69,61.09,3821,1524,0,esp32-01
2025-11-25 10:02:00+07:00,25.71,61.23,3820,1524,0,esp32-01
2025-11-25 10:03:00+07:00,25.72,60.95,3766,1516,0,esp32-01
2025-11-25 10:04:00+07:00,25.73,60.93,3782,1519,0,esp32-01
2025-11-25 10:05:00+07:00,25.73,60.39,3780,1518,0,esp32-01
2025-11-25 10:06:00+07:00,25.75,60.47,3749,1513,0,esp32-01
2025-11-25 10:07:00+07:00,25.76,60.66,3708,1507,0,esp32-01
2025-11-25 10:08:00+07:00,25.77,60.66,3722,1510,0,esp32-01
2025-11-25 10:09:00+07:00,25.77,60.17,3765,1516,0,esp32-01
2025-11-25 10:10:00+07:00,25.78,60.02,3742,1513,0,esp32-01
2025-11-25 10:11:00+07:00,25.8,60.15,3702,1506,0,esp32-01
2025-11-25 10:12:00+07:00,25.81,59.86,3652,1499,0,esp32-01
2025-11-25 10:13:00+07:00,25.82,60.06,3647,1498,0,esp32-01
2025-11-25 10:14:00+07:00,25.83,59.88,3613,1493,0,esp32-01
2025-11-25 10:15:00+07:00,25.84,59.87,3549,1483,0,esp32-01
2025-11-25 10:16:00+07:00,25.85,59.71,3539,1481,0,esp32-01
2025-11-25 10:17:00+07:00,25.86,59.48,3480,1472,0,esp32-01
2025-11-25 10:18:00+07:00,25.87,59.4,3436,1465,0,esp32-01
2025-11-25 10:19:00+07:00,25.88,59.48,3555,1485,0,esp32-01
2025-11-25 10:20:00+07:00,25.89,59.29,3517,1479,0,esp32-01
2025-11-25 10:21:00+07:00,25.9,58.76,3532,1481,0,esp32-01
2025-11-25 10:22:00+07:00,25.91,58.95,3641,1498,0,esp32-01
2025-11-25 10:23:00+07:00,25.93,59.14,3715,1509,0,esp32-01
2025-11-25 10:24:00+07:00,25.94,59.24,3796,1521,0,esp32-01
2025-11-25 10:25:00+07:00,25.96,59.02,3934,1542,0,esp32-01
2025-11-25 10:26:00+07:00,25.97,58.72,4104,1568,0,esp32-01
2025-11-25 10:27:00+07:00,25.98,58.72,4241,1589,0,esp32-01
2025-11-25 10:28:00+07:00,25.99,58.78,4391,1611,0,esp32-01
2025-11-25 10:29:00+07:00,26,58.69,4302,1595,0,esp32-01
2025-11-25 10:30:00+07:00,26.01,58.85,4098,1555,0,esp32-01
2025-11-25 10:31:00+07:00,26.02,58.65,4131,1560,0,esp32-01
2025-11-25 10:32:00+07:00,26.03,58.42,3750,1490,0,esp32-01
2025-11-25 10:33:00+07:00,26.04,59.03,3386,1423,0,esp32-01
2025-11-25 10:34:00+07:00,26.05,58.8625,3338.75,1416,0,esp32-01
2025-11-25 10:35:00+07:00,26.06,58.695,3291.5,1409,0,esp32-01
2025-11-25 10:36:00+07:00,26.08,58.6725,3112.75,1377.5,0,esp32-01
2025-11-25 10:37:00+07:00,26.1,58.65,2934,1346,0,esp32-01
2025-11-25 10:38:00+07:00,26.11,58.8,2762,1315,0,esp32-01
2025-11-25 10:39:00+07:00,26.12,58.95,2590,1284,0,esp32-01
2025-11-25 10:40:00+07:00,26.14,58.995,2853,1330,0,esp32-01
2025-11-25 10:41:00+07:00,26.16,59.04,3116,1376,0,esp32-01
2025-11-25 10:42:00+07:00,26.18,59.04,3473,1443,0,esp32-01
2025-11-25 10:43:00+07:00,26.2,58.87,3810,1506,0,esp32-01
2025-11-25 10:44:00+07:00,26.22,58.54,3858,1513,0,esp32-01
2025-11-25 10:45:00+07:00,26.23,58.64,3501,1448,0,esp32-01
2025-11-25 10:46:00+07:00,26.24,58.41,3487,1445,0,esp32-01
2025-11-25 10:47:00+07:00,26.26,59.21,3084,1374,0,esp32-01
2025-11-25 10:48:00+07:00,26.28,59.18,3416,1434,0,esp32-01
2025-11-25 10:49:00+07:00,26.3,58.8,3310,1418,0,esp32-01
2025-11-25 10:50:00+07:00,26.32,58.9,3209,1400,0,esp32-01
2025-11-25 10:51:00+07:00,26.35,58.35,3098,1384,0,esp32-01
2025-11-25 10:52:00+07:00,26.37,58.48,2750,1320,0,esp32-01
2025-11-25 10:53:00+07:00,26.4,58.58,2431,1261,0,esp32-01
2025-11-25 10:54:00+07:00,26.43,58.34,2120,1203,0,esp32-01
2025-11-25 10:55:00+07:00,26.4525,58.4175,2114.5,1201.5,0,esp32-01
2025-11-25 10:56:00+07:00,26.475,58.495,2109,1200,0,esp32-01
2025-11-25 10:57:00+07:00,26.52,58.72,2090,1195,0,esp32-01
2025-11-25 10:58:00+07:00,26.55,58.52,2062,1191,0,esp32-01
2025-11-25 10:59:00+07:00,26.57,58.86,1770,1137,0,esp32-01
2025-11-25 11:00:00+07:00,26.6,58.66,1771,1138,0,esp32-01
2025-11-25 11:01:00+07:00,26.63,59.02,1573,1101,0,esp32-01
2025-11-25 11:02:00+07:00,26.65,58.96,1996,1178,0,esp32-01
2025-11-25 11:03:00+07:00,26.66,58.9075,2316.75,1236.5,0,esp32-01
2025-11-25 11:04:00+07:00,26.67,58.855,2637.5,1295,0,esp32-01
2025-11-25 11:05:00+07:00,26.7,58.87,2910,1349,0,esp32-01
2025-11-25 11:06:00+07:00,26.72,58.67,3352,1432,0,esp32-01
2025-11-25 11:07:00+07:00,26.73,58.53,3412,1446,0,esp32-01
2025-11-25 11:08:00+07:00,26.75,58.85,3161,1403,0,esp32-01
2025-11-25 11:09:00+07:00,26.76,58.58,3590,1483,0,esp32-01
2025-11-25 11:10:00+07:00,26.77,58.83,3306,1433,0,esp32-01
2025-11-25 11:11:00+07:00,26.78,58.32,3673,1496,0,esp32-01
2025-11-25 11:12:00+07:00,26.8,58.49,3293,1430,0,esp32-01
2025-11-25 11:13:00+07:00,26.82,58.46,2947,1371,0,esp32-01
2025-11-25 11:14:00+07:00,26.83,58.32,2865,1353,0,esp32-01
2025-11-25 11:15:00+07:00,26.84,58.7125,3056.75,1387,0,esp32-01
2025-11-25 11:16:00+07:00,26.85,59.105,3248.5,1421,0,esp32-01
2025-11-25 11:17:00+07:00,26.87,58.96,3675,1505,0,esp32-01
2025-11-25 11:18:00+07:00,26.89,58.9,4034,1566,0,esp32-01
2025-11-25 11:19:00+07:00,26.9,59.4,4020,1562,0,esp32-01
2025-11-25 11:20:00+07:00,26.92,59.17,4399,1628,0,esp32-01
2025-11-25 11:21:00+07:00,26.92,59.31,4354,1619,0,esp32-01
2025-11-25 11:22:00+07:00,26.93,59.58,4691,1677,0,esp32-01
2025-11-25 11:23:00+07:00,26.9425,59.5225,4841.5,1702.5,0,esp32-01
2025-11-25 11:24:00+07:00,26.955,59.465,4992,1728,0,esp32-01
2025-11-25 11:25:00+07:00,26.97,58.88,4903,1709,0,esp32-01
2025-11-25 11:26:00+07:00,26.99,58.49,4810,1696,0,esp32-01
2025-11-25 11:27:00+07:00,27,58.635,4453.25,1625.25,0,esp32-01
2025-11-25 11:28:00+07:00,27.01,58.78,4096.5,1554.5,0,esp32-01
2025-11-25 11:29:00+07:00,27.02333333,58.64833333,3885,1516.666667,0,esp32-01
2025-11-25 11:30:00+07:00,27.03666667,58.51666667,3673.5,1478.833333,0,esp32-01
2025-11-25 11:31:00+07:00,27.05,58.385,3462,1441,0,esp32-01
2025-11-25 11:32:00+07:00,27.065,58.4825,3087.25,1373.25,0,esp32-01
2025-11-25 11:33:00+07:00,27.08,58.58,2712.5,1305.5,0,esp32-01
2025-11-25 11:34:00+07:00,27.095,58.28,2319,1233.25,0,esp32-01
2025-11-25 11:35:00+07:00,27.11,57.98,1925.5,1161,0,esp32-01
2025-11-25 11:36:00+07:00,27.1225,58.0625,1695,1118.5,0,esp32-01
2025-11-25 11:37:00+07:00,27.135,58.145,1464.5,1076,0,esp32-01
2025-11-25 11:38:00+07:00,27.15,58.05,1472,1078,0,esp32-01
2025-11-25 11:39:00+07:00,27.17,57.56,1173,1023,0,esp32-01
2025-11-25 11:40:00+07:00,27.1775,57.705,1017.5,994.5,0,esp32-01
2025-11-25 11:41:00+07:00,27.185,57.85,862,966,0,esp32-01
2025-11-25 11:42:00+07:00,27.2,58.32,870,968,0,esp32-01
2025-11-25 11:43:00+07:00,27.21,57.73,888,973,0,esp32-01
2025-11-25 11:44:00+07:00,27.23,57.15,935,984,0,esp32-01
2025-11-25 11:45:00+07:00,27.24,57.94,980,996,0,esp32-01
2025-11-25 11:46:00+07:00,27.25,57.53,963,992,0,esp32-01
2025-11-25 11:47:00+07:00,27.27,57.61,981,996,0,esp32-01
2025-11-25 11:48:00+07:00,27.28,57.92,999,1001,0,esp32-01
2025-11-25 11:49:00+07:00,27.29,57.96,1001,1001,0,esp32-01
2025-11-25 11:50:00+07:00,27.31,57.73,1030,1008,0,esp32-01
2025-11-25 11:51:00+07:00,27.3175,57.8,1076.75,1019,0,esp32-01
2025-11-25 11:52:00+07:00,27.325,57.87,1123.5,1030,0,esp32-01
2025-11-25 11:53:00+07:00,27.35,57.46,1175,1042,0,esp32-01
2025-11-25 11:54:00+07:00,27.36,56.75,1151,1036,0,esp32-01
2025-11-25 11:55:00+07:00,27.37,56.75,1143,1035,0,esp32-01
2025-11-25 11:56:00+07:00,27.38,57.02,1164,1040,0,esp32-01
2025-11-25 11:57:00+07:00,27.3875,57.015,1164.5,1040,0,esp32-01
2025-11-25 11:58:00+07:00,27.395,57.01,1165,1040,0,esp32-01
2025-11-25 11:59:00+07:00,27.41,57.15,1172,1042,0,esp32-01
2025-11-25 12:00:00+07:00,27.42,56.82,1144,1035,0,esp32-01
2025-11-25 12:01:00+07:00,27.42,56.48,1087,1022,0,esp32-01
2025-11-25 12:02:00+07:00,27.44,56.85,1039,1011,0,esp32-01
2025-11-25 12:03:00+07:00,27.44,56.96,1011,1004,0,esp32-01
2025-11-25 12:04:00+07:00,27.45,56.91,1005,1002,0,esp32-01
2025-11-25 12:05:00+07:00,27.46,56.88,992,999,0,esp32-01
2025-11-25 12:06:00+07:00,27.46,56.8,974.75,994.75,0,esp32-01
2025-11-25 12:07:00+07:00,27.46,56.72,957.5,990.5,0,esp32-01
2025-11-25 12:08:00+07:00,27.465,56.735,924.75,982.25,0,esp32-01
2025-11-25 12:09:00+07:00,27.47,56.75,892,974,0,esp32-01
2025-11-25 12:10:00+07:00,27.47,56.55,878,971,0,esp32-01
2025-11-25 12:11:00+07:00,27.48,56.79,868,968,0,esp32-01
2025-11-25 12:12:00+07:00,27.48,56.51,846,963,0,esp32-01
2025-11-25 12:13:00+07:00,27.485,56.5075,829.5,958.5,0,esp32-01
2025-11-25 12:14:00+07:00,27.49,56.505,813,954,0,esp32-01
2025-11-25 12:15:00+07:00,27.495,56.7025,794.5,949,0,esp32-01
2025-11-25 12:16:00+07:00,27.5,56.9,776,944,0,esp32-01
2025-11-25 12:17:00+07:00,27.51,57.39,771,943,0,esp32-01
2025-11-25 12:18:00+07:00,27.52,57.84,771,943,0,esp32-01
2025-11-25 12:19:00+07:00,27.53,57.98,769,942,0,esp32-01
2025-11-25 12:20:00+07:00,27.54,58.05,764,941,0,esp32-01
2025-11-25 12:21:00+07:00,27.55,58.5,765,941,0,esp32-01
2025-11-25 12:22:00+07:00,27.56,58.8,771,943,0,esp32-01
2025-11-25 12:23:00+07:00,27.57,59.04,1034,995,0,esp32-01
2025-11-25 12:24:00+07:00,27.58,59.25,1345,1055,0,esp32-01
2025-11-25 12:25:00+07:00,27.6,59.4,1619,1109,0,esp32-01
2025-11-25 12:26:00+07:00,27.61,59.59,1875,1160,0,esp32-01
2025-11-25 12:27:00+07:00,27.62,59.76,2159,1214,0,esp32-01
2025-11-25 12:28:00+07:00,27.63,59.98,2432,1267,0,esp32-01
2025-11-25 12:29:00+07:00,27.64,60.24,2750,1327,0,esp32-01
2025-11-25 12:30:00+07:00,27.65,60.2,3028,1381,0,esp32-01
2025-11-25 12:31:00+07:00,27.6575,60.3825,3269.25,1426,0,esp32-01
2025-11-25 12:32:00+07:00,27.665,60.565,3510.5,1471,0,esp32-01
2025-11-25 12:33:00+07:00,27.67,60.71,3805,1521,0,esp32-01
2025-11-25 12:34:00+07:00,27.68,61.09,4008,1567,0,esp32-01
2025-11-25 12:35:00+07:00,27.68,60.95,4088,1579,0,esp32-01
2025-11-25 12:36:00+07:00,27.69,61.03,4212,1598,0,esp32-01
2025-11-25 12:37:00+07:00,27.69,60.81,4254,1604,0,esp32-01
2025-11-25 12:38:00+07:00,27.7,60.9,4342,1617,0,esp32-01
2025-11-25 12:39:00+07:00,27.7,61.03,4373,1622,0,esp32-01
2025-11-25 12:40:00+07:00,27.71,61.18,4482,1638,0,esp32-01
2025-11-25 12:41:00+07:00,27.72,61.09,4575,1651,0,esp32-01
2025-11-25 12:42:00+07:00,27.72,61.35,4611,1656,0,esp32-01
2025-11-25 12:43:00+07:00,27.73,61.54,4536,1645,0,esp32-01
2025-11-25 12:44:00+07:00,27.74,61.47,4161,1571,0,esp32-01
2025-11-25 12:45:00+07:00,27.75,61.61,3978,1541,0,esp32-01
2025-11-25 12:46:00+07:00,27.76,61.62,3721,1500,0,esp32-01
2025-11-25 12:47:00+07:00,27.77,61.63,3460,1454,0,esp32-01
2025-11-25 12:48:00+07:00,27.78,61.61,3154,1401,0,esp32-01
2025-11-25 12:49:00+07:00,27.78,61.75,2883,1355,0,esp32-01
2025-11-25 12:50:00+07:00,27.79,61.66,2515,1290,0,esp32-01
2025-11-25 12:51:00+07:00,27.7975,61.7175,2231,1240,0,esp32-01
2025-11-25 12:52:00+07:00,27.805,61.775,1947,1190,0,esp32-01
2025-11-25 12:53:00+07:00,27.82,61.7,1466,1101,0,esp32-01
2025-11-25 12:54:00+07:00,27.83,61.83,1343,1074,0,esp32-01
2025-11-25 12:55:00+07:00,27.84,61.42,1168,1036,0,esp32-01
2025-11-25 12:56:00+07:00,27.85,61.58,1146,1032,0,esp32-01
2025-11-25 12:57:00+07:00,27.86,61.61,1107,1023,0,esp32-01
2025-11-25 12:58:00+07:00,27.87,61.6,1065,1013,0,esp32-01
2025-11-25 12:59:00+07:00,27.88,61.43,984,995,0,esp32-01
2025-11-25 13:00:00+07:00,27.89,61.59,1048,1009,0,esp32-01
2025-11-25 13:01:00+07:00,27.9,61.36,1040,1007,0,esp32-01
2025-11-25 13:02:00+07:00,27.92,61.24,1125,1026,0,esp32-01
2025-11-25 13:03:00+07:00,27.93,61.56,1397,1078,0,esp32-01
2025-11-25 13:04:00+07:00,27.95,61.52,1426,1085,0,esp32-01
2025-11-25 13:05:00+07:00,27.96,61.39,1499,1103,0,esp32-01
2025-11-25 13:06:00+07:00,27.97,61.2,1479,1099,0,esp32-01
2025-11-25 13:07:00+07:00,27.98,61.44,1685,1139,0,esp32-01
2025-11-25 13:08:00+07:00,28,62.41,1785,1161,0,esp32-01
2025-11-25 13:09:00+07:00,28.01,61.8,1780,1159,0,esp32-01
2025-11-25 13:10:00+07:00,28.02,61.88,1687,1137,0,esp32-01
2025-11-25 13:11:00+07:00,28.0325,61.8375,1646,1127.25,0,esp32-01
2025-11-25 13:12:00+07:00,28.045,61.795,1605,1117.5,0,esp32-01
2025-11-25 13:13:00+07:00,28.055,61.965,1423.25,1080,0,esp32-01
2025-11-25 13:14:00+07:00,28.065,62.135,1241.5,1042.5,0,esp32-01
2025-11-25 13:15:00+07:00,28.0775,62.3775,1156.25,1021.75,0,esp32-01
2025-11-25 13:16:00+07:00,28.09,62.62,1071,1001,0,esp32-01
2025-11-25 13:17:00+07:00,28.11,61.89,1174,1017,0,esp32-01
2025-11-25 13:18:00+07:00,28.13,62.19,1190,1020,0,esp32-01
2025-11-25 13:19:00+07:00,28.14,61.97,1210,1025,0,esp32-01
2025-11-25 13:20:00+07:00,28.16,61.81,1356,1058,0,esp32-01
2025-11-25 13:21:00+07:00,28.17,61.23,1529,1096,0,esp32-01
2025-11-25 13:22:00+07:00,28.19,61.22,1858,1159,0,esp32-01
2025-11-25 13:23:00+07:00,28.2,60.89,2182,1222,0,esp32-01
2025-11-25 13:24:00+07:00,28.21,60.6,2481,1279,0,esp32-01
2025-11-25 13:25:00+07:00,28.22,60.97,2856,1350,0,esp32-01
2025-11-25 13:26:00+07:00,28.23,60.83,3222,1416,0,esp32-01
2025-11-25 13:27:00+07:00,28.23,60.57,3230,1417,0,esp32-01
2025-11-25 13:28:00+07:00,28.24,60.69,3475,1456,0,esp32-01
2025-11-25 13:29:00+07:00,28.25,60.81,3832,1521,0,esp32-01
2025-11-25 13:30:00+07:00,28.2575,60.705,3998.5,1547.5,0,esp32-01
2025-11-25 13:31:00+07:00,28.265,60.6,4165,1574,0,esp32-01
2025-11-25 13:32:00+07:00,28.2825,60.855,4254.5,1589.5,0,esp32-01
2025-11-25 13:33:00+07:00,28.3,61.11,4344,1605,0,esp32-01
2025-11-25 13:34:00+07:00,28.31,61.11,4527,1643,0,esp32-01
2025-11-25 13:35:00+07:00,28.32,60.31,4522,1642,0,esp32-01
2025-11-25 13:36:00+07:00,28.33,60.07,4479,1636,0,esp32-01
2025-11-25 13:37:00+07:00,28.35,60.08,4518,1641,0,esp32-01
2025-11-25 13:38:00+07:00,28.37,60.05,4486,1637,0,esp32-01
2025-11-25 13:39:00+07:00,28.38,60.07,4543,1647,0,esp32-01
2025-11-25 13:40:00+07:00,28.39,59.52,4421,1629,0,esp32-01
2025-11-25 13:41:00+07:00,28.4,60.06,4429,1630,0,esp32-01
2025-11-25 13:42:00+07:00,28.41,59.59,4366,1620,0,esp32-01
2025-11-25 13:43:00+07:00,28.42,59.85,4216,1595,0,esp32-01
2025-11-25 13:44:00+07:00,28.43,59.94,4047,1559,0,esp32-01
2025-11-25 13:45:00+07:00,28.44,60.22,3954,1545,0,esp32-01
2025-11-25 13:46:00+07:00,28.45,60.13,3906,1537,0,esp32-01
2025-11-25 13:47:00+07:00,28.4525,59.8825,3807,1522.25,0,esp32-01
2025-11-25 13:48:00+07:00,28.455,59.635,3708,1507.5,0,esp32-01
2025-11-25 13:49:00+07:00,28.46,59.15,3407,1460,0,esp32-01
2025-11-25 13:50:00+07:00,28.47,58.93,3273,1437,0,esp32-01
2025-11-25 13:51:00+07:00,28.4725,59.0575,3216.5,1428,0,esp32-01
2025-11-25 13:52:00+07:00,28.475,59.185,3160,1419,0,esp32-01
2025-11-25 13:53:00+07:00,28.49,59.46,3025,1397,0,esp32-01
2025-11-25 13:54:00+07:00,28.5,59.3,2973,1389,0,esp32-01
2025-11-25 13:55:00+07:00,28.5075,59.4,2968.75,1388.25,0,esp32-01
2025-11-25 13:56:00+07:00,28.515,59.5,2964.5,1387.5,0,esp32-01
2025-11-25 13:57:00+07:00,28.53,60.05,2995,1392,0,esp32-01
2025-11-25 13:58:00+07:00,28.54,59.63,3050,1401,0,esp32-01
2025-11-25 13:59:00+07:00,28.55,59.64,3102,1410,0,esp32-01
2025-11-25 14:00:00+07:00,28.56,59.37,3238,1432,0,esp32-01
2025-11-25 14:01:00+07:00,28.57,59.47,3285,1440,0,esp32-01
2025-11-25 14:02:00+07:00,28.58,60,3317,1446,0,esp32-01
2025-11-25 14:03:00+07:00,28.58,59.54,3338,1449,0,esp32-01
2025-11-25 14:04:00+07:00,28.59,59.83,3299,1443,0,esp32-01
2025-11-25 14:05:00+07:00,28.6,59.67,3242,1433,0,esp32-01
2025-11-25 14:06:00+07:00,28.61,59.89,3169,1421,0,esp32-01
2025-11-25 14:07:00+07:00,28.62,60.6,3264,1435,0,esp32-01
2025-11-25 14:08:00+07:00,28.63,60.28,3212,1427,0,esp32-01
2025-11-25 14:09:00+07:00,28.64,60.71,3227,1429,0,esp32-01
2025-11-25 14:10:00+07:00,28.65,60.5,3142,1416,0,esp32-01
2025-11-25 14:11:00+07:00,28.65,60.7,3108,1410,0,esp32-01
2025-11-25 14:12:00+07:00,28.655,60.88,3092.75,1407.25,0,esp32-01
2025-11-25 14:13:00+07:00,28.66,61.06,3077.5,1404.5,0,esp32-01
2025-11-25 14:14:00+07:00,28.67,61.36,3093.75,1407.25,0,esp32-01
2025-11-25 14:15:00+07:00,28.68,61.66,3110,1410,0,esp32-01
2025-11-25 14:16:00+07:00,28.68,61.51,2936,1375,0,esp32-01
2025-11-25 14:17:00+07:00,28.69,61.69,2616,1322,0,esp32-01
2025-11-25 14:18:00+07:00,28.7,61.57,2410,1280,0,esp32-01
2025-11-25 14:19:00+07:00,28.7,61.65,2191,1239,0,esp32-01
2025-11-25 14:20:00+07:00,28.71,61.6,2000,1201,0,esp32-01
2025-11-25 14:21:00+07:00,28.71,61.67,1829,1167,0,esp32-01
2025-11-25 14:22:00+07:00,28.72,62.46,1657,1133,0,esp32-01
2025-11-25 14:23:00+07:00,28.7225,62.1675,1482.75,1095.75,0,esp32-01
2025-11-25 14:24:00+07:00,28.725,61.875,1308.5,1058.5,0,esp32-01
2025-11-25 14:25:00+07:00,28.7325,61.9725,1099.75,1014.25,0,esp32-01
2025-11-25 14:26:00+07:00,28.74,62.07,891,970,0,esp32-01
2025-11-25 14:27:00+07:00,28.74,61.92,789,944,0,esp32-01
2025-11-25 14:28:00+07:00,28.74,62.6,757,935,0,esp32-01
2025-11-25 14:29:00+07:00,28.74,62.09,688,917,0,esp32-01
2025-11-25 14:30:00+07:00,28.75,62.33,638,904,0,esp32-01
2025-11-25 14:31:00+07:00,28.75,62.64,589,891,0,esp32-01
2025-11-25 14:32:00+07:00,28.76,62.24,534,876,0,esp32-01
2025-11-25 14:33:00+07:00,28.77,62.58,541,878,0,esp32-01
2025-11-25 14:34:00+07:00,28.78,62.76,546,879,0,esp32-01
2025-11-25 14:35:00+07:00,28.79,62.96,567,885,0,esp32-01
2025-11-25 14:36:00+07:00,28.8,63.54,592,892,0,esp32-01
2025-11-25 14:37:00+07:00,28.8125,63.195,593,892.5,0,esp32-01
2025-11-25 14:38:00+07:00,28.825,62.85,594,893,0,esp32-01
2025-11-25 14:39:00+07:00,28.84,63.06,607,897,0,esp32-01
2025-11-25 14:40:00+07:00,28.85,62.91,615,899,0,esp32-01
2025-11-25 14:41:00+07:00,28.85,62.87,603,896,0,esp32-01
2025-11-25 14:42:00+07:00,28.85,62.96,607,897,0,esp32-01
2025-11-25 14:43:00+07:00,28.855,63.085,604.75,896.25,0,esp32-01
2025-11-25 14:44:00+07:00,28.86,63.21,602.5,895.5,0,esp32-01
2025-11-25 14:45:00+07:00,28.86,63.095,581,889.25,0,esp32-01
2025-11-25 14:46:00+07:00,28.86,62.98,559.5,883,0,esp32-01
2025-11-25 14:47:00+07:00,28.86,62.96,540,878,0,esp32-01
2025-11-25 14:48:00+07:00,28.87,63.01,532,875,0,esp32-01
2025-11-25 14:49:00+07:00,28.87,63.02,515,870,0,esp32-01
2025-11-25 14:50:00+07:00,28.88,63.68,510,869,0,esp32-01
2025-11-25 14:51:00+07:00,28.88,63.07,506,867,0,esp32-01
2025-11-25 14:52:00+07:00,28.8875,63.185,506.25,867.25,0,esp32-01
2025-11-25 14:53:00+07:00,28.895,63.3,506.5,867.5,0,esp32-01
2025-11-25 14:54:00+07:00,28.9,63.16,511,869,0,esp32-01
2025-11-25 14:55:00+07:00,28.9,63.3,511,869,0,esp32-01
2025-11-25 14:56:00+07:00,28.91,62.62,516,871,0,esp32-01
2025-11-25 14:57:00+07:00,28.92,63.22,522,872,0,esp32-01
2025-11-25 14:58:00+07:00,28.92,62.58,527,874,0,esp32-01
2025-11-25 14:59:00+07:00,28.93,63.7,551,881,0,esp32-01
2025-11-25 15:00:00+07:00,28.9325,63.3625,553.5,881.75,0,esp32-01
2025-11-25 15:01:00+07:00,28.935,63.025,556,882.5,0,esp32-01
2025-11-25 15:02:00+07:00,28.95,63,555,882,0,esp32-01
2025-11-25 15:03:00+07:00,28.95,62.94,553,882,0,esp32-01
2025-11-25 15:04:00+07:00,28.96,62.68,543,879,0,esp32-01
2025-11-25 15:05:00+07:00,28.96,62.86,532,875,0,esp32-01
2025-11-25 15:06:00+07:00,28.97,62.86,526,874,0,esp32-01
2025-11-25 15:07:00+07:00,28.97,62.8,524,873,0,esp32-01
2025-11-25 15:08:00+07:00,28.97,62.25,514,870,0,esp32-01
2025-11-25 15:09:00+07:00,28.98,62.35,486,861,0,esp32-01
2025-11-25 15:10:00+07:00,28.98,62.21,477,859,0,esp32-01
2025-11-25 15:11:00+07:00,28.98,61.85,461,853,0,esp32-01
2025-11-25 15:12:00+07:00,28.99,61.78,443,848,0,esp32-01
2025-11-25 15:13:00+07:00,28.99,61.83,428,843,0,esp32-01
2025-11-25 15:14:00+07:00,28.9925,61.8375,417.25,839.5,0,esp32-01
2025-11-25 15:15:00+07:00,28.995,61.845,406.5,836,0,esp32-01
2025-11-25 15:16:00+07:00,29,62.26,396,833,0,esp32-01
2025-11-25 15:17:00+07:00,29.01,61.81,377,827,0,esp32-01
2025-11-25 15:18:00+07:00,29.01,61.28,367,823,0,esp32-01
2025-11-25 15:19:00+07:00,29.02,61.03,482,852,0,esp32-01
2025-11-25 15:20:00+07:00,29.02,61.25,640,890,0,esp32-01
